x,y,z,estimate,variance
-10.00,-380.00,2140.00,13.20205,1.32225
10.00,-380.00,2140.00,11.47699,1.32111
30.00,-380.00,2140.00,15.15097,1.45841
50.00,-380.00,2140.00,11.84582,1.45193
70.00,-380.00,2140.00,10.17464,1.42349
90.00,-380.00,2140.00,10.05804,1.40023
110.00,-380.00,2140.00,9.20850,1.40355
130.00,-380.00,2140.00,7.98551,1.43050
150.00,-380.00,2140.00,7.00771,1.45552
170.00,-380.00,2140.00,7.09931,1.45841
190.00,-380.00,2140.00,7.09931,1.45841
210.00,-380.00,2140.00,7.09931,1.45841
230.00,-380.00,2140.00,7.09931,1.45841
250.00,-380.00,2140.00,4.74930,1.31698
270.00,-380.00,2140.00,3.43329,1.31914
290.00,-380.00,2140.00,2.84058,1.32111
310.00,-380.00,2140.00,2.27588,1.32380
330.00,-380.00,2140.00,1.22904,1.24348
350.00,-380.00,2140.00,1.71403,1.36057
370.00,-380.00,2140.00,2.19685,1.38990
390.00,-380.00,2140.00,4.67385,1.87003
-450.00,-360.00,2140.00,0.85788,1.77190
-430.00,-360.00,2140.00,2.81046,1.64833
-410.00,-360.00,2140.00,2.76869,1.56858
-390.00,-360.00,2140.00,3.36586,1.49867
-370.00,-360.00,2140.00,2.37648,1.32335
-350.00,-360.00,2140.00,2.37648,1.32335
-330.00,-360.00,2140.00,2.35334,1.31698
-310.00,-360.00,2140.00,2.35334,1.31698
-290.00,-360.00,2140.00,2.35334,1.31698
-270.00,-360.00,2140.00,2.11617,1.24572
-250.00,-360.00,2140.00,1.66526,1.26173
-230.00,-360.00,2140.00,1.97045,1.26315
-210.00,-360.00,2140.00,1.60740,1.26541
-190.00,-360.00,2140.00,1.38972,1.27029
-170.00,-360.00,2140.00,1.71578,1.39391
-150.00,-360.00,2140.00,2.55165,1.28901
-130.00,-360.00,2140.00,2.96040,1.27834
-110.00,-360.00,2140.00,2.89664,1.27917
-90.00,-360.00,2140.00,3.72361,1.27743
-70.00,-360.00,2140.00,3.53769,1.27490
-50.00,-360.00,2140.00,4.31780,1.31723
-30.00,-360.00,2140.00,9.92422,1.24120
-10.00,-360.00,2140.00,13.62665,1.31900
10.00,-360.00,2140.00,13.08032,1.31664
30.00,-360.00,2140.00,15.20576,1.44125
50.00,-360.00,2140.00,11.71293,1.36362
70.00,-360.00,2140.00,10.37733,1.26698
90.00,-360.00,2140.00,9.87755,1.20481
110.00,-360.00,2140.00,8.42540,1.21318
130.00,-360.00,2140.00,7.51389,1.28670
150.00,-360.00,2140.00,6.57527,1.38381
170.00,-360.00,2140.00,6.92078,1.44973
190.00,-360.00,2140.00,7.09931,1.45841
210.00,-360.00,2140.00,7.09931,1.45841
230.00,-360.00,2140.00,7.09931,1.45841
250.00,-360.00,2140.00,7.09931,1.45841
270.00,-360.00,2140.00,4.74930,1.31698
290.00,-360.00,2140.00,3.43329,1.31914
310.00,-360.00,2140.00,2.48213,1.24220
330.00,-360.00,2140.00,2.47721,1.24348
350.00,-360.00,2140.00,2.47604,1.24348
370.00,-360.00,2140.00,1.95665,1.39923
390.00,-360.00,2140.00,4.67385,1.87003
-450.00,-340.00,2140.00,1.02137,1.81235
-430.00,-340.00,2140.00,2.08969,1.67687
-410.00,-340.00,2140.00,3.18198,1.59416
-390.00,-340.00,2140.00,2.24164,1.31733
-370.00,-340.00,2140.00,2.24164,1.31733
-350.00,-340.00,2140.00,2.24164,1.31733
-330.00,-340.00,2140.00,1.76703,1.31914
-310.00,-340.00,2140.00,1.76703,1.31914
-290.00,-340.00,2140.00,1.76703,1.31914
-270.00,-340.00,2140.00,1.71096,1.24665
-250.00,-340.00,2140.00,1.54068,1.20692
-230.00,-340.00,2140.00,1.48043,1.26976
-210.00,-340.00,2140.00,1.13290,1.27172
-190.00,-340.00,2140.00,1.27878,1.27866
-170.00,-340.00,2140.00,1.98684,1.40252
-150.00,-340.00,2140.00,1.98684,1.40252
-130.00,-340.00,2140.00,2.40985,1.29319
-110.00,-340.00,2140.00,2.73793,1.28616
-90.00,-340.00,2140.00,2.82159,1.28245
-70.00,-340.00,2140.00,3.82846,1.28091
-50.00,-340.00,2140.00,3.91800,1.31875
-30.00,-340.00,2140.00,8.19290,1.23665
-10.00,-340.00,2140.00,13.30510,1.31787
10.00,-340.00,2140.00,15.36432,1.31811
30.00,-340.00,2140.00,15.19976,1.37117
50.00,-340.00,2140.00,11.97539,1.21128
70.00,-340.00,2140.00,10.60615,1.03243
90.00,-340.00,2140.00,9.58417,0.91396
110.00,-340.00,2140.00,7.90570,0.92965
130.00,-340.00,2140.00,6.91996,1.06800
150.00,-340.00,2140.00,6.11572,1.24862
170.00,-340.00,2140.00,6.47460,1.39713
190.00,-340.00,2140.00,7.07190,1.45679
210.00,-340.00,2140.00,7.09931,1.45841
230.00,-340.00,2140.00,7.09931,1.45841
250.00,-340.00,2140.00,7.09931,1.45841
270.00,-340.00,2140.00,2.69399,1.32111
290.00,-340.00,2140.00,1.60678,1.32275
310.00,-340.00,2140.00,4.04165,1.31698
330.00,-340.00,2140.00,4.04165,1.31698
350.00,-340.00,2140.00,3.90215,1.31733
370.00,-340.00,2140.00,2.47125,1.24159
390.00,-340.00,2140.00,1.22944,1.50000
-450.00,-320.00,2140.00,0.22829,1.87002
-430.00,-320.00,2140.00,1.65524,1.70653
-410.00,-320.00,2140.00,2.08510,1.36228
-390.00,-320.00,2140.00,1.94640,1.32111
-370.00,-320.00,2140.00,1.94640,1.32111
-350.00,-320.00,2140.00,2.07200,1.31996
-330.00,-320.00,2140.00,2.07200,1.31996
-310.00,-320.00,2140.00,2.07200,1.31996
-290.00,-320.00,2140.00,2.03248,1.32457
-270.00,-320.00,2140.00,1.85081,1.32704
-250.00,-320.00,2140.00,1.13083,1.20589
-230.00,-320.00,2140.00,0.72087,1.21111
-210.00,-320.00,2140.00,0.89911,1.22167
-190.00,-320.00,2140.00,1.98684,1.40252
-170.00,-320.00,2140.00,1.98684,1.40252
-150.00,-320.00,2140.00,1.62434,1.40767
-130.00,-320.00,2140.00,1.60404,1.39495
-110.00,-320.00,2140.00,1.58057,1.38132
-90.00,-320.00,2140.00,2.53740,1.26798
-70.00,-320.00,2140.00,2.96801,1.27462
-50.00,-320.00,2140.00,4.44895,1.31906
-30.00,-320.00,2140.00,8.39012,1.24624
-10.00,-320.00,2140.00,13.29597,1.31742
10.00,-320.00,2140.00,19.63252,1.43517
30.00,-320.00,2140.00,15.19166,1.29755
50.00,-320.00,2140.00,12.19905,1.06850
70.00,-320.00,2140.00,10.82754,0.79861
90.00,-320.00,2140.00,9.01409,0.58200
110.00,-320.00,2140.00,7.02622,0.61345
130.00,-320.00,2140.00,6.25200,0.85381
150.00,-320.00,2140.00,5.71444,1.12054
170.00,-320.00,2140.00,6.14199,1.33574
190.00,-320.00,2140.00,6.90966,1.44623
210.00,-320.00,2140.00,7.09931,1.45841
230.00,-320.00,2140.00,3.98925,1.31698
250.00,-320.00,2140.00,2.09865,1.32380
270.00,-320.00,2140.00,2.61062,1.31698
290.00,-320.00,2140.00,4.32242,1.45841
310.00,-320.00,2140.00,4.32242,1.45841
330.00,-320.00,2140.00,4.32242,1.45841
350.00,-320.00,2140.00,4.32242,1.45841
370.00,-320.00,2140.00,3.43539,1.32335
390.00,-320.00,2140.00,1.84285,1.40365
-430.00,-300.00,2140.00,0.91484,1.73778
-410.00,-300.00,2140.00,1.53929,1.28063
-390.00,-300.00,2140.00,1.55971,1.27567
-370.00,-300.00,2140.00,1.50528,1.27705
-350.00,-300.00,2140.00,1.20864,1.27764
-330.00,-300.00,2140.00,1.22479,1.28197
-310.00,-300.00,2140.00,0.99186,1.28556
-290.00,-300.00,2140.00,1.37488,1.33367
-270.00,-300.00,2140.00,1.04580,1.33861
-250.00,-300.00,2140.00,0.77463,1.21384
-230.00,-300.00,2140.00,0.67329,1.21351
-210.00,-300.00,2140.00,0.87788,1.27443
-190.00,-300.00,2140.00,1.30705,1.29319
-170.00,-300.00,2140.00,1.62623,1.40854
-150.00,-300.00,2140.00,1.59290,1.38783
-130.00,-300.00,2140.00,1.49423,1.35085
-110.00,-300.00,2140.00,1.40703,1.31647
-90.00,-300.00,2140.00,1.38911,1.31455
-70.00,-300.00,2140.00,2.55314,1.24060
-50.00,-300.00,2140.00,3.33028,1.29901
-30.00,-300.00,2140.00,3.24437,1.24685
-10.00,-300.00,2140.00,15.63555,1.31698
10.00,-300.00,2140.00,19.59527,1.42649
30.00,-300.00,2140.00,15.18041,1.27109
50.00,-300.00,2140.00,12.26755,1.01683
70.00,-300.00,2140.00,10.89402,0.70280
90.00,-300.00,2140.00,8.24141,0.37658
110.00,-300.00,2140.00,6.25690,0.43849
130.00,-300.00,2140.00,5.91966,0.76800
150.00,-300.00,2140.00,5.55455,1.07340
170.00,-300.00,2140.00,6.02600,1.31250
190.00,-300.00,2140.00,6.82665,1.44068
210.00,-300.00,2140.00,3.24885,1.31914
230.00,-300.00,2140.00,2.82127,1.31914
250.00,-300.00,2140.00,5.26219,1.45841
270.00,-300.00,2140.00,4.32242,1.45841
290.00,-300.00,2140.00,4.32242,1.45841
310.00,-300.00,2140.00,4.32242,1.45841
330.00,-300.00,2140.00,4.32242,1.45841
350.00,-300.00,2140.00,4.32242,1.45841
370.00,-300.00,2140.00,4.32242,1.45841
390.00,-300.00,2140.00,4.32242,1.45841
-430.00,-280.00,2140.00,0.81153,1.42010
-410.00,-280.00,2140.00,1.01584,1.28082
-390.00,-280.00,2140.00,0.69648,1.28282
-370.00,-280.00,2140.00,0.69648,1.28282
-350.00,-280.00,2140.00,0.67924,1.28658
-330.00,-280.00,2140.00,0.88069,1.28784
-310.00,-280.00,2140.00,0.88069,1.28784
-290.00,-280.00,2140.00,0.62688,1.29328
-270.00,-280.00,2140.00,0.59967,1.30416
-250.00,-280.00,2140.00,0.64007,1.29345
-230.00,-280.00,2140.00,0.76722,1.28589
-210.00,-280.00,2140.00,0.71481,1.27980
-190.00,-280.00,2140.00,0.97241,1.27850
-170.00,-280.00,2140.00,1.61358,1.40160
-150.00,-280.00,2140.00,1.52020,1.36091
-130.00,-280.00,2140.00,1.36271,1.29046
-110.00,-280.00,2140.00,1.26042,1.23236
-90.00,-280.00,2140.00,1.23590,1.22948
-70.00,-280.00,2140.00,1.89248,1.28137
-50.00,-280.00,2140.00,2.72876,1.24737
-30.00,-280.00,2140.00,3.11265,1.23555
-10.00,-280.00,2140.00,8.98168,1.24577
10.00,-280.00,2140.00,19.64485,1.43912
30.00,-280.00,2140.00,15.17027,1.31006
50.00,-280.00,2140.00,12.12046,1.09194
70.00,-280.00,2140.00,10.72211,0.83826
90.00,-280.00,2140.00,9.06408,0.64417
110.00,-280.00,2140.00,7.14072,0.66958
130.00,-280.00,2140.00,6.31347,0.88659
150.00,-280.00,2140.00,5.74609,1.13875
170.00,-280.00,2140.00,6.17538,1.34448
190.00,-280.00,2140.00,3.45649,1.30014
210.00,-280.00,2140.00,7.82094,1.45747
230.00,-280.00,2140.00,5.90291,1.45841
250.00,-280.00,2140.00,5.26219,1.45841
270.00,-280.00,2140.00,4.32242,1.45841
290.00,-280.00,2140.00,4.32242,1.45841
310.00,-280.00,2140.00,4.32242,1.45841
330.00,-280.00,2140.00,4.32242,1.45841
350.00,-280.00,2140.00,4.32242,1.45841
370.00,-280.00,2140.00,4.32242,1.45841
390.00,-280.00,2140.00,4.32242,1.45841
410.00,-280.00,2140.00,2.02651,1.73778
-430.00,-260.00,2140.00,0.15850,1.33986
-410.00,-260.00,2140.00,0.69889,1.28896
-390.00,-260.00,2140.00,0.43018,1.29489
-370.00,-260.00,2140.00,0.55487,1.30322
-350.00,-260.00,2140.00,0.73206,1.43336
-330.00,-260.00,2140.00,0.73206,1.43336
-310.00,-260.00,2140.00,0.78108,1.43463
-290.00,-260.00,2140.00,0.78108,1.43463
-270.00,-260.00,2140.00,0.82416,1.43328
-250.00,-260.00,2140.00,0.82416,1.43328
-230.00,-260.00,2140.00,0.51331,1.28986
-210.00,-260.00,2140.00,0.63526,1.33301
-190.00,-260.00,2140.00,0.83990,1.28013
-170.00,-260.00,2140.00,0.96969,1.27079
-150.00,-260.00,2140.00,1.48462,1.34287
-130.00,-260.00,2140.00,1.32918,1.25582
-110.00,-260.00,2140.00,1.16554,1.18300
-90.00,-260.00,2140.00,1.67574,1.17711
-70.00,-260.00,2140.00,1.80547,1.24535
-50.00,-260.00,2140.00,2.22920,1.26029
-30.00,-260.00,2140.00,2.04835,1.25186
-10.00,-260.00,2140.00,8.02921,1.24348
10.00,-260.00,2140.00,19.77432,1.45623
30.00,-260.00,2140.00,15.17415,1.38763
50.00,-260.00,2140.00,11.86894,1.24321
70.00,-260.00,2140.00,10.47694,1.08062
90.00,-260.00,2140.00,9.54700,0.97364
110.00,-260.00,2140.00,7.92471,0.98591
130.00,-260.00,2140.00,6.96791,1.10925
150.00,-260.00,2140.00,4.67509,1.09521
170.00,-260.00,2140.00,9.43973,1.28460
190.00,-260.00,2140.00,8.46933,1.32138
210.00,-260.00,2140.00,7.48559,1.39191
230.00,-260.00,2140.00,5.82837,1.44933
250.00,-260.00,2140.00,5.26219,1.45841
270.00,-260.00,2140.00,4.32242,1.45841
290.00,-260.00,2140.00,4.32242,1.45841
310.00,-260.00,2140.00,4.32242,1.45841
330.00,-260.00,2140.00,4.32242,1.45841
350.00,-260.00,2140.00,4.32242,1.45841
370.00,-260.00,2140.00,4.32242,1.45841
390.00,-260.00,2140.00,4.32242,1.45841
410.00,-260.00,2140.00,2.63073,1.54409
-430.00,-240.00,2140.00,0.48736,1.46686
-410.00,-240.00,2140.00,0.53428,1.43308
-390.00,-240.00,2140.00,0.75905,1.42996
-370.00,-240.00,2140.00,0.75905,1.42996
-350.00,-240.00,2140.00,0.75905,1.42996
-330.00,-240.00,2140.00,0.73206,1.43336
-310.00,-240.00,2140.00,0.73206,1.43336
-290.00,-240.00,2140.00,0.78108,1.43463
-270.00,-240.00,2140.00,0.78108,1.43463
-250.00,-240.00,2140.00,0.78108,1.43463
-230.00,-240.00,2140.00,0.43434,1.30585
-210.00,-240.00,2140.00,0.45424,1.28563
-190.00,-240.00,2140.00,0.67110,1.32815
-170.00,-240.00,2140.00,1.01110,1.27581
-150.00,-240.00,2140.00,1.54293,1.35282
-130.00,-240.00,2140.00,1.92227,1.27195
-110.00,-240.00,2140.00,1.76033,1.20690
-90.00,-240.00,2140.00,1.65914,1.13249
-70.00,-240.00,2140.00,2.04473,1.19915
-50.00,-240.00,2140.00,1.84123,1.27042
-30.00,-240.00,2140.00,1.94660,1.25523
-10.00,-240.00,2140.00,1.89339,1.26448
10.00,-240.00,2140.00,11.76277,1.31699
30.00,-240.00,2140.00,15.19959,1.44972
50.00,-240.00,2140.00,11.62072,1.38819
70.00,-240.00,2140.00,10.26986,1.30513
90.00,-240.00,2140.00,9.83426,1.25032
110.00,-240.00,2140.00,8.70437,1.10615
130.00,-240.00,2140.00,7.78599,1.06524
150.00,-240.00,2140.00,9.22821,1.06081
170.00,-240.00,2140.00,8.79996,1.01825
190.00,-240.00,2140.00,7.90142,1.09292
210.00,-240.00,2140.00,7.10004,1.23791
230.00,-240.00,2140.00,5.68217,1.37959
250.00,-240.00,2140.00,5.22498,1.45469
270.00,-240.00,2140.00,4.32242,1.45841
290.00,-240.00,2140.00,4.32242,1.45841
310.00,-240.00,2140.00,4.32242,1.45841
330.00,-240.00,2140.00,4.32242,1.45841
350.00,-240.00,2140.00,4.32242,1.45841
370.00,-240.00,2140.00,4.32242,1.45841
390.00,-240.00,2140.00,4.32242,1.45841
410.00,-240.00,2140.00,3.90416,1.47787
-450.00,-220.00,2140.00,0.10773,1.81235
-430.00,-220.00,2140.00,0.49308,1.45063
-410.00,-220.00,2140.00,0.53428,1.43308
-390.00,-220.00,2140.00,0.53428,1.43308
-370.00,-220.00,2140.00,0.53428,1.43308
-350.00,-220.00,2140.00,0.53428,1.43308
-330.00,-220.00,2140.00,0.46546,1.43761
-310.00,-220.00,2140.00,0.46546,1.43761
-290.00,-220.00,2140.00,0.46546,1.43761
-270.00,-220.00,2140.00,0.53236,1.43906
-250.00,-220.00,2140.00,0.53236,1.43906
-230.00,-220.00,2140.00,0.60448,1.43678
-210.00,-220.00,2140.00,0.45846,1.29466
-190.00,-220.00,2140.00,0.36328,1.28271
-170.00,-220.00,2140.00,0.92383,1.31777
-150.00,-220.00,2140.00,1.10698,1.25916
-130.00,-220.00,2140.00,2.05190,1.32876
-110.00,-220.00,2140.00,1.85980,1.20332
-90.00,-220.00,2140.00,2.11775,1.21717
-70.00,-220.00,2140.00,2.82803,1.22881
-50.00,-220.00,2140.00,2.82125,1.27157
-30.00,-220.00,2140.00,2.95753,1.24169
-10.00,-220.00,2140.00,2.96789,1.24162
10.00,-220.00,2140.00,7.70203,1.26081
30.00,-220.00,2140.00,8.94308,1.32335
50.00,-220.00,2140.00,11.40828,1.45674
70.00,-220.00,2140.00,10.10978,1.43993
90.00,-220.00,2140.00,10.61583,1.24511
110.00,-220.00,2140.00,12.03154,1.22798
130.00,-220.00,2140.00,10.29247,0.99258
150.00,-220.00,2140.00,8.78565,0.76751
170.00,-220.00,2140.00,7.77098,0.68516
190.00,-220.00,2140.00,7.14968,0.82530
210.00,-220.00,2140.00,6.70426,1.06378
230.00,-220.00,2140.00,5.55415,1.28675
250.00,-220.00,2140.00,5.14685,1.42964
270.00,-220.00,2140.00,4.32242,1.45841
290.00,-220.00,2140.00,4.32242,1.45841
310.00,-220.00,2140.00,4.32242,1.45841
330.00,-220.00,2140.00,4.32242,1.45841
350.00,-220.00,2140.00,4.32242,1.45841
370.00,-220.00,2140.00,4.32242,1.45841
390.00,-220.00,2140.00,4.32242,1.45841
410.00,-220.00,2140.00,4.32242,1.45841
-450.00,-200.00,2140.00,0.07444,1.77190
-430.00,-200.00,2140.00,0.49083,1.42670
-410.00,-200.00,2140.00,0.49083,1.42670
-390.00,-200.00,2140.00,0.49083,1.42670
-370.00,-200.00,2140.00,0.53428,1.43308
-350.00,-200.00,2140.00,0.53428,1.43308
-330.00,-200.00,2140.00,0.53428,1.43308
-310.00,-200.00,2140.00,0.43016,1.43750
-290.00,-200.00,2140.00,0.46546,1.43761
-270.00,-200.00,2140.00,0.46546,1.43761
-250.00,-200.00,2140.00,0.47033,1.43947
-230.00,-200.00,2140.00,0.53236,1.43906
-210.00,-200.00,2140.00,0.55315,1.43701
-190.00,-200.00,2140.00,0.34979,1.28803
-170.00,-200.00,2140.00,0.41845,1.27903
-150.00,-200.00,2140.00,0.99029,1.30960
-130.00,-200.00,2140.00,1.83351,1.23786
-110.00,-200.00,2140.00,3.22649,1.25937
-90.00,-200.00,2140.00,3.31615,1.25910
-70.00,-200.00,2140.00,3.22111,1.27573
-50.00,-200.00,2140.00,3.50072,1.29602
-30.00,-200.00,2140.00,2.98693,1.30516
-10.00,-200.00,2140.00,2.87650,1.20082
10.00,-200.00,2140.00,3.59805,1.29076
30.00,-200.00,2140.00,2.63140,1.45841
50.00,-200.00,2140.00,2.52630,1.45841
70.00,-200.00,2140.00,9.22338,1.45666
90.00,-200.00,2140.00,10.96647,1.36979
110.00,-200.00,2140.00,11.98387,1.16005
130.00,-200.00,2140.00,10.17221,0.86800
150.00,-200.00,2140.00,8.23128,0.54057
170.00,-200.00,2140.00,6.31038,0.34823
190.00,-200.00,2140.00,6.46210,0.63544
210.00,-200.00,2140.00,6.44801,0.95825
230.00,-200.00,2140.00,5.48348,1.23097
250.00,-200.00,2140.00,5.10780,1.40926
270.00,-200.00,2140.00,4.32264,1.45840
290.00,-200.00,2140.00,4.32242,1.45841
310.00,-200.00,2140.00,4.32242,1.45841
330.00,-200.00,2140.00,4.32242,1.45841
350.00,-200.00,2140.00,4.32242,1.45841
370.00,-200.00,2140.00,4.32242,1.45841
390.00,-200.00,2140.00,4.32242,1.45841
410.00,-200.00,2140.00,4.32242,1.45841
-450.00,-180.00,2140.00,0.05871,1.73778
-430.00,-180.00,2140.00,0.37917,1.28909
-410.00,-180.00,2140.00,0.37917,1.28909
-390.00,-180.00,2140.00,0.37917,1.28909
-370.00,-180.00,2140.00,0.24806,1.29247
-350.00,-180.00,2140.00,0.24806,1.29247
-330.00,-180.00,2140.00,0.37151,1.30595
-310.00,-180.00,2140.00,0.37151,1.30595
-290.00,-180.00,2140.00,0.43016,1.43750
-270.00,-180.00,2140.00,0.43016,1.43750
-250.00,-180.00,2140.00,0.42981,1.43721
-230.00,-180.00,2140.00,0.46961,1.43888
-210.00,-180.00,2140.00,0.47029,1.43944
-190.00,-180.00,2140.00,0.32759,1.30540
-170.00,-180.00,2140.00,0.33369,1.28429
-150.00,-180.00,2140.00,0.75019,1.21611
-130.00,-180.00,2140.00,2.19195,1.18790
-110.00,-180.00,2140.00,3.93953,1.29449
-90.00,-180.00,2140.00,3.84876,1.29661
-70.00,-180.00,2140.00,3.13925,1.30370
-50.00,-180.00,2140.00,2.79262,1.30729
-30.00,-180.00,2140.00,3.64657,1.30321
-10.00,-180.00,2140.00,4.10605,1.28909
10.00,-180.00,2140.00,3.02983,1.45248
30.00,-180.00,2140.00,2.55297,1.43763
50.00,-180.00,2140.00,2.43002,1.43499
70.00,-180.00,2140.00,7.89942,1.30584
90.00,-180.00,2140.00,10.93813,1.37969
110.00,-180.00,2140.00,11.99481,1.18241
130.00,-180.00,2140.00,10.20761,0.90981
150.00,-180.00,2140.00,8.46023,0.62504
170.00,-180.00,2140.00,6.97341,0.49924
190.00,-180.00,2140.00,6.71632,0.70248
210.00,-180.00,2140.00,6.53073,0.99290
230.00,-180.00,2140.00,5.50476,1.24903
250.00,-180.00,2140.00,5.11964,1.41608
270.00,-180.00,2140.00,4.32242,1.45841
290.00,-180.00,2140.00,4.32242,1.45841
310.00,-180.00,2140.00,4.32242,1.45841
330.00,-180.00,2140.00,4.32242,1.45841
350.00,-180.00,2140.00,4.32242,1.45841
370.00,-180.00,2140.00,4.32242,1.45841
390.00,-180.00,2140.00,4.32242,1.45841
410.00,-180.00,2140.00,4.32242,1.45841
-450.00,-160.00,2140.00,0.27923,1.38663
-430.00,-160.00,2140.00,0.65679,1.28543
-410.00,-160.00,2140.00,0.65679,1.28543
-390.00,-160.00,2140.00,0.65679,1.28543
-370.00,-160.00,2140.00,0.65679,1.28543
-350.00,-160.00,2140.00,0.65679,1.28543
-330.00,-160.00,2140.00,0.53527,1.28658
-310.00,-160.00,2140.00,0.53527,1.28658
-290.00,-160.00,2140.00,0.45007,1.28693
-270.00,-160.00,2140.00,0.44999,1.28689
-250.00,-160.00,2140.00,0.36750,1.28899
-230.00,-160.00,2140.00,0.31650,1.28953
-210.00,-160.00,2140.00,0.23050,1.29615
-190.00,-160.00,2140.00,0.28818,1.30710
-170.00,-160.00,2140.00,0.39503,1.22556
-150.00,-160.00,2140.00,0.36112,1.21417
-130.00,-160.00,2140.00,2.41412,1.19813
-110.00,-160.00,2140.00,2.92074,1.22742
-90.00,-160.00,2140.00,3.30895,1.25828
-70.00,-160.00,2140.00,3.26236,1.25510
-50.00,-160.00,2140.00,4.13285,1.29998
-30.00,-160.00,2140.00,4.70456,1.28884
-10.00,-160.00,2140.00,2.90036,1.42472
10.00,-160.00,2140.00,2.86563,1.35079
30.00,-160.00,2140.00,2.37926,1.28884
50.00,-160.00,2140.00,2.21971,1.27971
70.00,-160.00,2140.00,1.51134,1.32947
90.00,-160.00,2140.00,6.70937,1.24852
110.00,-160.00,2140.00,12.05786,1.28027
130.00,-160.00,2140.00,10.35463,1.08418
150.00,-160.00,2140.00,9.00338,0.90643
170.00,-160.00,2140.00,8.30264,0.84628
190.00,-160.00,2140.00,7.51001,0.94989
210.00,-160.00,2140.00,6.87701,1.14224
230.00,-160.00,2140.00,5.60669,1.32881
250.00,-160.00,2140.00,5.17896,1.44296
270.00,-160.00,2140.00,4.32242,1.45841
290.00,-160.00,2140.00,4.32242,1.45841
310.00,-160.00,2140.00,4.32242,1.45841
330.00,-160.00,2140.00,4.32242,1.45841
350.00,-160.00,2140.00,4.32242,1.45841
370.00,-160.00,2140.00,4.32242,1.45841
390.00,-160.00,2140.00,4.32242,1.45841
410.00,-160.00,2140.00,4.32242,1.45841
-450.00,-140.00,2140.00,0.62597,1.36091
-430.00,-140.00,2140.00,0.47440,1.32380
-410.00,-140.00,2140.00,0.47440,1.32380
-390.00,-140.00,2140.00,0.47440,1.32380
-370.00,-140.00,2140.00,0.47440,1.32380
-350.00,-140.00,2140.00,0.47440,1.32380
-330.00,-140.00,2140.00,0.47440,1.32380
-310.00,-140.00,2140.00,0.55514,1.28587
-290.00,-140.00,2140.00,0.55514,1.28587
-270.00,-140.00,2140.00,0.55511,1.28586
-250.00,-140.00,2140.00,0.55293,1.28495
-230.00,-140.00,2140.00,0.55214,1.28450
-210.00,-140.00,2140.00,0.55129,1.28066
-190.00,-140.00,2140.00,0.71089,1.21726
-170.00,-140.00,2140.00,0.60458,1.21738
-150.00,-140.00,2140.00,0.34764,1.18033
-130.00,-140.00,2140.00,3.58630,1.21757
-110.00,-140.00,2140.00,2.85299,1.20197
-90.00,-140.00,2140.00,3.77959,1.20261
-70.00,-140.00,2140.00,5.70690,1.25245
-50.00,-140.00,2140.00,6.00086,1.31584
-30.00,-140.00,2140.00,2.93987,1.43099
-10.00,-140.00,2140.00,2.82482,1.31410
10.00,-140.00,2140.00,2.66764,1.15655
30.00,-140.00,2140.00,2.14399,1.03205
50.00,-140.00,2140.00,1.93391,1.01345
70.00,-140.00,2140.00,1.40052,1.11338
90.00,-140.00,2140.00,1.43330,1.26993
110.00,-140.00,2140.00,1.77342,1.24538
130.00,-140.00,2140.00,1.28616,1.07147
150.00,-140.00,2140.00,0.93671,0.95320
170.00,-140.00,2140.00,2.43204,0.82430
190.00,-140.00,2140.00,2.13359,0.93310
210.00,-140.00,2140.00,2.04939,1.10150
230.00,-140.00,2140.00,2.20516,1.25259
250.00,-140.00,2140.00,2.14019,1.32383
270.00,-140.00,2140.00,2.01447,1.32155
290.00,-140.00,2140.00,2.06193,1.31761
310.00,-140.00,2140.00,2.08734,1.31757
330.00,-140.00,2140.00,2.08289,1.31758
350.00,-140.00,2140.00,2.09076,1.31764
370.00,-140.00,2140.00,2.16028,1.31772
390.00,-140.00,2140.00,1.71774,1.31962
410.00,-140.00,2140.00,2.33207,1.31963
-450.00,-120.00,2140.00,0.49828,1.33712
-430.00,-120.00,2140.00,0.44875,1.32275
-410.00,-120.00,2140.00,0.44875,1.32275
-390.00,-120.00,2140.00,0.44875,1.32275
