x,y,z,clay,chalcosite,bornite,chalcopyrite
-24.959981,-305.767718,2478.181014,2.988014,0.003537,0.002053,0.602050
-26.085136,-305.744999,2473.309309,3.332356,0.003319,0.001869,0.434280
-27.210291,-305.722279,2468.437604,5.824859,0.003796,0.002166,0.485322
-28.335446,-305.699559,2463.565899,5.160914,0.003414,0.001899,0.146604
-29.460601,-305.676840,2458.694194,9.378382,0.003489,0.002038,0.444701
-30.585756,-305.654120,2453.822489,10.154530,0.003475,0.002210,0.439271
-31.710911,-305.631400,2448.950784,7.273624,0.003839,0.002120,0.578636
-32.836066,-305.608681,2444.079079,4.627261,0.007086,0.002060,0.709419
-33.961221,-305.585961,2439.207374,7.545370,0.000926,0.000499,0.182786
-35.086376,-305.563241,2434.335669,8.259236,0.000502,0.000492,0.119483
-36.211531,-305.540521,2429.463964,19.367987,0.000476,0.000472,0.125949
-37.336686,-305.517802,2424.592259,30.334042,0.000496,0.000493,0.111371
-38.461841,-305.495082,2419.720554,21.515851,0.003669,0.002118,0.443924
-39.586996,-305.472362,2414.848848,23.073862,0.003592,0.002101,0.574172
-40.712151,-305.449643,2409.977143,21.210703,0.003572,0.002055,0.550137
-41.837306,-305.426923,2405.105438,13.132554,0.003262,0.001868,0.664769
-42.962461,-305.404203,2400.233733,12.270419,0.003385,0.001930,0.619059
-44.087616,-305.381484,2395.362028,6.576849,0.003466,0.002001,1.190014
-45.212771,-305.358764,2390.490323,4.529275,0.003438,0.002175,0.614747
-46.337926,-305.336044,2385.618618,3.347327,0.003612,0.019772,0.522656
-47.463081,-305.313324,2380.746913,3.838556,0.006907,0.014326,0.645317
-48.588236,-305.290605,2375.875208,8.019005,0.007619,0.064032,1.156468
-49.713391,-305.267885,2371.003503,7.138524,0.015299,0.005408,0.783559
-50.838546,-305.245165,2366.131798,7.085948,0.003922,0.005210,1.069604
-51.963701,-305.222446,2361.260093,6.598172,0.004622,0.010504,0.644918
-53.088856,-305.199726,2356.388388,4.758937,0.012027,0.011025,0.645414
-54.214011,-305.177006,2351.516683,3.613362,0.071042,0.009961,0.728221
42.107171,-301.945954,2560.127419,2.422173,0.003706,0.005474,0.806475
40.988144,-301.870219,2555.254839,1.917309,0.154345,0.011220,0.572682
39.869117,-301.794485,2550.382258,1.605192,0.055483,0.000515,0.029839
38.750090,-301.718750,2545.509677,1.600008,0.070268,0.000620,0.029966
37.631062,-301.643015,2540.637097,0.999169,0.027794,0.000483,0.044434
36.512035,-301.567280,2535.764516,3.781627,0.004828,0.001163,0.061536
35.393008,-301.491546,2530.891935,10.614602,0.000527,0.000523,0.062568
34.273981,-301.415811,2526.019355,7.443915,0.000518,0.000599,0.060884
33.154954,-301.340076,2521.146774,19.539024,0.000456,0.000495,0.056476
32.035926,-301.264342,2516.274193,19.074855,0.000469,0.000509,0.079536
30.916899,-301.188607,2511.401613,20.381719,0.000456,0.000480,0.064096
29.797872,-301.112872,2506.529032,20.957320,0.000504,0.000514,0.028827
28.678845,-301.037137,2501.656451,12.442401,0.000762,0.000511,0.028958
27.559818,-300.961403,2496.783871,10.430623,0.000524,0.000509,0.037484
26.440791,-300.885668,2491.911290,8.587899,0.000518,0.000517,0.056245
25.321763,-300.809933,2487.038709,14.065958,0.001009,0.000528,0.027369
24.202736,-300.734199,2482.166129,5.688495,0.000992,0.000480,0.098753
23.083709,-300.658464,2477.293548,9.004791,0.002008,0.000505,0.079824
21.964682,-300.582729,2472.420967,8.689030,0.000973,0.000477,0.062166
20.845655,-300.506995,2467.548387,8.689030,0.000973,0.000477,0.062166
19.726627,-300.431260,2462.675806,9.698322,0.003776,0.000476,0.047520
18.607600,-300.355525,2457.803225,8.212072,0.019563,0.004726,0.201515
17.488573,-300.279790,2452.930645,5.912739,0.008059,0.005279,0.633733
16.369546,-300.204056,2448.058064,7.156494,0.035554,0.004924,0.488420
15.250519,-300.128321,2443.185483,5.103209,0.024350,0.005271,0.643868
14.131492,-300.052586,2438.312902,3.576150,0.377255,0.142288,0.658396
13.012464,-299.976852,2433.440322,8.104413,0.335679,0.231847,0.365749
11.893437,-299.901117,2428.567741,7.524075,0.326855,0.254577,0.272446
10.774410,-299.825382,2423.695160,8.405662,0.345655,0.241611,0.096740
9.655383,-299.749647,2418.822580,6.997809,0.223454,0.514524,0.419670
8.536356,-299.673913,2413.949999,6.874193,0.192593,0.546617,0.408956
7.417328,-299.598178,2409.077418,8.204195,0.052070,0.513230,0.451436
6.298301,-299.522443,2404.204838,4.451299,0.279475,0.312408,0.253122
5.179274,-299.446709,2399.332257,3.715127,0.028504,0.191433,0.380023
4.060247,-299.370974,2394.459676,4.569861,0.009112,0.010019,0.600177
2.941220,-299.295239,2389.587096,2.607653,0.010900,0.013712,0.598021
1.822193,-299.219504,2384.714515,5.224637,0.007462,0.055470,0.646414
0.703165,-299.143770,2379.841934,6.235650,0.003875,0.009809,1.037234
-0.415862,-299.068035,2374.969354,3.234891,0.022595,0.018842,0.991802
-1.534889,-298.992300,2370.096773,3.212691,0.021986,0.028434,1.279193
-2.653916,-298.916566,2365.224192,5.488115,0.001897,0.193795,1.586999
-3.772943,-298.840831,2360.351612,8.513265,0.001865,0.010017,1.544695
-4.891971,-298.765096,2355.479031,3.572826,0.002084,0.005492,1.628241
-6.010998,-298.689362,2350.606450,1.957011,0.126372,0.008980,0.556986
-7.130025,-298.613627,2345.733870,2.949956,0.125120,0.010051,0.672162
-8.249052,-298.537892,2340.861289,2.628768,0.027790,0.020218,0.651977
-9.368079,-298.462157,2335.988708,2.755396,0.015313,0.009964,1.019457
-10.487106,-298.386423,2331.116128,2.160191,0.002243,0.007379,1.688014
-11.606134,-298.310688,2326.243547,0.820012,0.004186,0.005609,1.686603
-12.725161,-298.234953,2321.370966,1.145493,0.002012,0.005165,2.254065
-13.844188,-298.159219,2316.498386,0.638838,0.002188,0.005345,1.979335
-14.963215,-298.083484,2311.625805,0.426400,0.002006,0.004970,1.719610
-16.082242,-298.007749,2306.753224,0.494933,0.001781,0.028203,2.092304
-17.201270,-297.932014,2301.880644,1.985816,0.001975,0.005829,1.597507
-18.320297,-297.856280,2297.008063,1.991263,0.002192,0.005580,1.343364
-19.439324,-297.780545,2292.135482,1.592047,0.001873,0.005012,1.008489
-20.558351,-297.704810,2287.262902,2.601285,0.002120,0.013729,0.886620
-21.677378,-297.629076,2282.390321,3.686496,0.008525,0.029631,0.741583
-22.796405,-297.553341,2277.517740,3.686496,0.008525,0.029631,0.741583
-107.179275,-254.633874,2558.110819,0.304771,0.004974,0.000553,0.121769
-108.224356,-254.694839,2553.221638,0.154802,0.001599,0.006620,0.180814
-109.269436,-254.755804,2548.332457,0.969773,0.002709,0.000500,0.139039
-110.314517,-254.816769,2543.443277,0.005256,0.058978,0.000532,0.105841
-111.359598,-254.877734,2538.554096,0.583209,0.055723,0.000546,0.077339
-112.404678,-254.938699,2533.664915,0.419790,0.034230,0.000497,0.103621
-113.449759,-254.999664,2528.775734,0.953227,0.004756,0.000480,0.108870
-114.494840,-255.060629,2523.886553,2.222560,0.000527,0.000460,0.123482
-115.539920,-255.121595,2518.997372,2.262365,0.000528,0.000504,0.086620
-116.585001,-255.182560,2514.108191,3.102842,0.000521,0.000515,0.139690
-117.630082,-255.243525,2509.219010,6.302918,0.000472,0.000472,0.067100
-118.675163,-255.304490,2504.329830,4.676375,0.000495,0.000490,0.065676
-119.720243,-255.365455,2499.440649,4.386922,0.000500,0.000527,0.185228
-120.765324,-255.426420,2494.551468,6.660759,0.000475,0.000967,0.270964
-121.810405,-255.487385,2489.662287,7.756006,0.000504,0.000659,0.279756
-122.855485,-255.548350,2484.773106,4.903241,0.000468,0.000463,0.135335
-123.900566,-255.609315,2479.883925,6.679871,0.000518,0.000530,0.155346
-124.945647,-255.670280,2474.994744,6.112918,0.001819,0.004994,1.385174
-125.990727,-255.731245,2470.105563,5.150125,0.000480,0.000478,0.137676
-127.035808,-255.792210,2465.216383,3.415297,0.000453,0.000444,0.101738
-128.080889,-255.853175,2460.327202,2.158059,0.000499,0.000485,0.152548
-129.125969,-255.914140,2455.438021,1.274003,0.001920,0.004567,1.221738
-130.171050,-255.975105,2450.548840,1.796782,0.001960,0.004907,2.463551
-131.216131,-256.036070,2445.659659,1.637408,0.002076,0.005532,2.738358
-132.261211,-256.097035,2440.770478,0.810599,0.001937,0.336669,2.456088
-133.306292,-256.158000,2435.881297,1.169077,0.002341,0.618892,2.040485
-134.351373,-256.218966,2430.992116,0.552091,0.004369,0.204273,1.754995
-135.396453,-256.279931,2426.102936,0.377164,0.003831,0.278657,1.362326
-136.441534,-256.340896,2421.213755,0.913719,0.003590,0.181639,1.082732
-137.486615,-256.401861,2416.324574,0.530174,0.022232,0.057519,0.763036
-138.531696,-256.462826,2411.435393,1.266681,0.118430,0.021544,0.539372
-139.576776,-256.523791,2406.546212,1.641534,0.139627,0.019582,0.199517
-140.621857,-256.584756,2401.657031,0.884859,0.164822,0.005681,0.143245
-141.666938,-256.645721,2396.767850,1.266634,0.190229,0.005207,0.083901
-142.712018,-256.706686,2391.878669,0.413370,0.142583,0.004798,0.160369
-143.757099,-256.767651,2386.989489,0.232340,0.025933,0.004652,0.277464
-144.802180,-256.828616,2382.100308,0.531140,0.080174,0.005511,0.167671
-145.847260,-256.889581,2377.211127,0.440247,0.411886,0.004965,0.042774
-146.892341,-256.950546,2372.321946,1.731835,0.368138,0.004728,0.008965
-147.937422,-257.011511,2367.432765,0.960492,0.266273,0.005430,0.052447
-148.982502,-257.072476,2362.543584,0.960492,0.266273,0.005430,0.052447
-150.027583,-257.133441,2357.654403,0.801930,0.236519,0.005154,0.109102
-151.072664,-257.194406,2352.765222,0.640121,0.145281,0.005085,0.024347
-152.117744,-257.255371,2347.876042,2.502618,0.026397,0.010372,0.106616
-153.162825,-257.316337,2342.986861,2.933582,0.034444,0.621887,0.172221
-154.207906,-257.377302,2338.097680,1.594109,0.086037,0.661257,0.222353
-155.252986,-257.438267,2333.208499,0.465183,0.084714,0.021238,0.287264
-156.298067,-257.499232,2328.319318,0.872856,0.011491,0.048514,0.627444
-157.343148,-257.560197,2323.430137,1.055572,0.001910,0.018376,0.947472
-158.388229,-257.621162,2318.540956,0.839124,0.002079,0.085358,1.383749
-159.433309,-257.682127,2313.651775,0.742031,0.002228,1.001068,1.275353
-160.478390,-257.743092,2308.762595,0.876207,0.002093,1.337506,1.878012
-161.523471,-257.804057,2303.873414,1.130106,0.001912,1.247305,2.084328
-162.568551,-257.865022,2298.984233,0.785759,0.001879,0.624855,2.072579
-58.649895,-253.677204,2556.105527,6.048078,0.000484,0.000527,0.050077
-59.669471,-253.745029,2551.211054,3.227127,0.002181,0.000567,0.035198
-60.689047,-253.812854,2546.316581,1.288144,0.003609,0.000521,0.025069
-61.708622,-253.880680,2541.422108,1.909273,0.000490,0.000469,0.033027
-62.728198,-253.948505,2536.527635,3.574816,0.000474,0.000495,0.055533
-63.747774,-254.016330,2531.633162,4.775830,0.000489,0.001023,0.073796
-64.767349,-254.084155,2526.738689,4.392281,0.003369,0.378485,0.331603
-65.786925,-254.151980,2521.844217,2.221048,0.003691,0.002025,0.199838
-66.806500,-254.219805,2516.949744,3.949586,0.003526,0.002015,0.247761
-67.826076,-254.287630,2512.055271,2.937086,0.003757,0.002207,0.440130
-68.845652,-254.355455,2507.160798,3.370964,0.003428,0.002003,0.411474
-69.865227,-254.423280,2502.266325,2.440649,0.003751,0.002229,0.646007
-70.884803,-254.491105,2497.371852,2.188666,0.006458,0.003704,0.645398
-71.904379,-254.558930,2492.477379,2.134165,0.012683,0.063192,0.717790
-72.923954,-254.626755,2487.582906,2.134165,0.012683,0.063192,0.717790
-73.943530,-254.694580,2482.688433,1.457899,0.017914,0.003750,0.710403
-74.963106,-254.762406,2477.793960,0.710260,0.018953,0.002343,0.614677
-75.982681,-254.830231,2472.899487,4.918700,0.007325,0.002175,0.489251
-77.002257,-254.898056,2468.005014,4.221981,0.003584,0.001957,0.426422
-78.021833,-254.965881,2463.110541,4.998711,0.003466,0.001961,0.430495
-79.041408,-255.033706,2458.216068,7.056400,0.007063,0.002103,0.254346
-80.060984,-255.101531,2453.321596,5.722801,0.013100,0.001953,0.317631
-81.080560,-255.169356,2448.427123,6.703520,0.020830,0.002433,0.248125
-82.100135,-255.237181,2443.532650,16.371927,0.003447,0.043974,0.454330
-83.119711,-255.305006,2438.638177,15.228392,0.003620,0.008798,0.369361
-84.139286,-255.372831,2433.743704,8.362644,0.003510,0.002769,0.277250
-85.158862,-255.440656,2428.849231,4.429429,0.003516,0.017739,0.259997
-86.178438,-255.508481,2423.954758,4.590514,0.003440,0.083551,0.358602
-87.198013,-255.576306,2419.060285,4.817454,0.003470,0.150689,0.455527
-88.217589,-255.644132,2414.165812,3.029170,0.003458,0.252898,0.244490
-89.237165,-255.711957,2409.271339,3.599026,0.003533,0.377354,0.278519
-90.256740,-255.779782,2404.376866,5.500579,0.003300,0.427415,0.248670
-91.276316,-255.847607,2399.482393,5.176051,0.003734,0.339276,0.275633
-92.295892,-255.915432,2394.587920,4.106757,0.002148,1.384179,0.288160
-93.315467,-255.983257,2389.693447,3.081852,0.004167,1.353501,0.128968
-94.335043,-256.051082,2384.798975,4.188410,0.004517,0.333399,0.092931
-95.354619,-256.118907,2379.904502,0.857957,0.051701,1.302357,0.232239
-96.374194,-256.186732,2375.010029,2.240403,0.004302,0.490362,0.335321
-97.393770,-256.254557,2370.115556,1.998339,0.008557,0.687875,0.434184
-98.413346,-256.322382,2365.221083,0.993218,0.152122,0.865404,0.153784
-99.432921,-256.390207,2360.326610,1.717541,0.073803,1.142446,0.208165
-100.452497,-256.458033,2355.432137,0.899581,0.266353,1.083573,0.148145
-101.472072,-256.525858,2350.537664,0.962393,0.274217,1.219574,0.059203
-102.491648,-256.593683,2345.643191,0.459100,0.223657,1.814711,0.163741
-103.511224,-256.661508,2340.748718,0.350168,0.251692,1.592591,0.150657
-104.530799,-256.729333,2335.854245,0.040002,0.301205,1.718953,0.251548
-105.550375,-256.797158,2330.959772,0.162678,0.453840,1.987723,0.102304
-106.569951,-256.864983,2326.065299,0.552978,0.387761,1.896868,0.125860
-107.589526,-256.932808,2321.170826,0.907814,0.442753,1.144932,0.063850
-108.609102,-257.000633,2316.276354,1.478653,0.309365,0.913454,0.125363
-9.548089,-257.892797,2562.137904,4.230445,0.000496,0.000932,0.136525
-10.714187,-257.877262,2557.275809,3.708336,0.000496,0.003771,0.201909
-11.880285,-257.861728,2552.413713,2.379864,0.000605,0.000570,0.165042
-13.046383,-257.846193,2547.551617,2.379864,0.000605,0.000570,0.165042
-14.212481,-257.830659,2542.689522,2.376721,0.000548,0.000524,0.205003
-15.378579,-257.815125,2537.827426,1.202970,0.010006,0.000468,0.103416
-16.544677,-257.799590,2532.965331,0.383803,0.002858,0.000497,0.155077
-17.710775,-257.784056,2528.103235,0.935538,0.000562,0.000544,0.185492
-18.876874,-257.768522,2523.241139,2.692075,0.003769,0.002283,0.804451
-20.042972,-257.752987,2518.379044,3.387716,0.003437,0.001925,0.721813
-21.209070,-257.737453,2513.516948,6.870332,0.003414,0.001953,0.934030
-22.375168,-257.721919,2508.654852,2.748682,0.003505,0.001949,1.039217
-23.541266,-257.706384,2503.792757,2.827407,0.003560,0.001972,1.132727
-24.707364,-257.690850,2498.930661,3.150276,0.003467,0.001993,0.976129
-25.873462,-257.675315,2494.068566,1.321896,0.003358,0.003758,1.138641
-27.039560,-257.659781,2489.206470,1.372526,0.003454,0.002223,1.305622
-28.205658,-257.644247,2484.344374,3.332564,0.003417,0.002200,1.007101
-29.371756,-257.628712,2479.482279,11.038157,0.003516,0.002430,0.854341
-30.537854,-257.613178,2474.620183,18.704615,0.003698,0.004520,1.081940
-31.703953,-257.597644,2469.758087,13.233604,0.003458,0.140093,0.808009
-32.870051,-257.582109,2464.895992,10.132903,0.003359,0.200463,0.804178
-34.036149,-257.566575,2460.033896,11.931275,0.004093,0.445343,0.851962
-35.202247,-257.551041,2455.171801,13.206064,0.003293,0.354280,1.033008
-36.368345,-257.535506,2450.309705,13.845597,0.003575,0.281369,1.181379
-37.534443,-257.519972,2445.447609,8.252831,0.003603,0.268018,0.976729
-38.700541,-257.504437,2440.585514,23.449845,0.003059,0.298094,0.604982
-39.866639,-257.488903,2435.723418,12.804652,0.003127,0.185180,0.614214
-41.032737,-257.473369,2430.861322,11.796437,0.003555,0.153806,0.447574
-42.198835,-257.457834,2425.999227,9.494003,0.003802,0.008929,0.588737
-43.364933,-257.442300,2421.137131,10.938158,0.003554,0.004091,0.754804
-44.531032,-257.426766,2416.275035,10.115748,0.003716,0.002333,0.331022
-45.697130,-257.411231,2411.412940,6.446330,0.003523,0.002101,0.262508
-46.863228,-257.395697,2406.550844,7.725356,0.003302,0.001912,0.321163
-48.029326,-257.380163,2401.688749,6.450240,0.003322,0.001911,0.303285
-49.195424,-257.364628,2396.826653,6.732473,0.003384,0.001980,0.390279
-50.361522,-257.349094,2391.964557,4.286642,0.001895,0.004799,0.811430
-51.527620,-257.333559,2387.102462,6.609098,0.001925,0.005054,1.150176
-52.693718,-257.318025,2382.240366,13.357438,0.001953,0.089346,1.028962
-53.859816,-257.302491,2377.378270,19.544085,0.001919,0.614943,1.428090
-55.025914,-257.286956,2372.516175,19.870110,0.002002,0.303969,0.742347
-56.192013,-257.271422,2367.654079,19.852301,0.001938,0.558275,0.401632
-57.358111,-257.255888,2362.791984,17.614892,0.001924,0.299342,0.438226
-58.524209,-257.240353,2357.929888,12.147452,0.002086,0.937701,0.309014
-59.690307,-257.224819,2353.067792,13.347858,0.001927,1.079005,0.694004
-60.856405,-257.209285,2348.205697,13.773559,0.002074,1.175122,0.880260
-62.022503,-257.193750,2343.343601,8.029548,0.001919,1.260029,0.874678
-63.188601,-257.178216,2338.481505,4.577661,0.006163,1.471873,0.782243
-64.354699,-257.162681,2333.619410,2.057518,0.002056,0.800970,1.082142
-65.520797,-257.147147,2328.757314,2.195133,0.003956,0.687686,0.769422
-66.686895,-257.131613,2323.895218,1.835869,0.001958,0.566652,0.949801
-67.852993,-257.116078,2319.033123,1.623194,0.020402,0.873843,0.795654
-69.019092,-257.100544,2314.171027,2.825932,0.093310,1.143323,0.522913
-70.185190,-257.085010,2309.308932,4.345209,0.004501,1.413014,0.852505
-71.351288,-257.069475,2304.446836,3.019830,0.002459,1.505110,1.483416
-72.517386,-257.053941,2299.584740,0.903487,0.015032,1.155650,1.440293
-73.683484,-257.038407,2294.722645,1.174254,0.004431,1.029689,1.596241
-74.849582,-257.022872,2289.860549,1.105397,0.001742,1.093734,2.403503
-76.015680,-257.007338,2284.998453,0.892478,0.002050,1.839265,2.325875
-77.181778,-256.991804,2280.136358,1.521176,0.002071,0.982677,1.837777
-78.347876,-256.976269,2275.274262,2.279721,0.001870,0.376232,1.851175
-79.513974,-256.960735,2270.412167,2.401978,0.001858,0.166577,1.508920
-80.680073,-256.945200,2265.550071,2.696974,0.001862,0.050971,1.008797
-81.846171,-256.929666,2260.687975,3.116380,0.001792,0.022098,1.023806
-83.012269,-256.914132,2255.825880,4.376144,0.001797,0.009571,0.996342
-84.178367,-256.898597,2250.963784,6.676331,0.001871,0.065879,0.660936
-85.344465,-256.883063,2246.101688,4.496895,0.004059,0.010369,0.776505
